LAMMPS (23 Jun 2022)

units real
boundary p p p
atom_style full
region mybox block -500.000000 500.000000 -500.000000 500.000000 -500.000000 500.000000
create_box 3 mybox bond/types 2 angle/types 0 dihedral/types 0 extra/special/per/atom 20 extra/bond/per/atom 20 extra/angle/per/atom 20
Created orthogonal box = (-500 -500 -500) to (500 500 500)
  1 by 1 by 1 MPI processor grid
#variable string MAA type 1
#variable Na type 2
molecule pol PDMAEMA_with_sidechains.mol
Read molecule template pol:
  1 molecules
  0 fragments
  220 atoms with max type 3
  103 bonds with max type 2
  0 angles with max type 0
  0 dihedrals with max type 0
  0 impropers with max type 0
mass 1 157.21
mass 2 170.33
mass 3 35.453
dielectric 81.2
bond_style harmonic
bond_coeff 1 0.57 5
bond_coeff 2 3.0 5.3
pair_style lj/cut/coul/long 4.568 500.0
pair_coeff 1 1 0.7 4.0 4.49
pair_coeff 2 2 0.8 4.7 5.3
pair_coeff 3 3 0.1 4.3 4.8
kspace_style pppm 1e-6
create_atoms 0 single 0 0 0 mol pol 123
Created 220 atoms
  using lattice units in orthogonal box = (-500 -500 -500) to (500 500 500)
  create_atoms CPU = 0.002 seconds

velocity all create 300.0 4928459
pair_modify shift yes mix arithmetic
fix nvt all langevin 300 300 100.0 6138895 gjf vfull
fix nve all nve
dump xtc all xtc 1000 PDMAEMA_with_sidechains.xtc
thermo		10000
timestep 2
run		1000000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.0045578333
  grid = 6 6 6
  stencil order = 5
  estimated absolute RMS force accuracy = 2.1769826e-06
  estimated relative force accuracy = 6.5559183e-09
  using double precision FFTW3
  3d grid and FFT values/proc = 1331 216
Generated 3 of 3 mixed pair_coeff terms from arithmetic mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 502
  ghost atom cutoff = 502
  binsize = 251, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 16.44 | 16.44 | 16.44 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
    500000   291.60608     -71.030255      23.703731      143.03316      0.0040497964 
    510000   296.87475     -67.266984      28.238965      154.77105      0.0061956562 
    520000   303.96196     -62.947635      24.41654       159.89449      0.0030067085 
    530000   292.79546     -68.137052      33.423369      156.42243      0.0013573885 
    540000   341.31601     -70.025783      34.338064      187.12248      0.0055338986 
    550000   323.81897     -63.721892      29.555992      177.22228      0.0030053005 
    560000   288.79387     -61.165488      32.57839       159.93679      0.0027706455 
    570000   282.6585      -60.038807      28.074109      152.55404      0.0047915598 
    580000   309.08585     -63.502315      37.828881      176.09701      0.0018896995 
    590000   319.51996     -59.965813      29.308749      177.92474      0.003746121  
    600000   300.47761     -58.322531      31.587838      169.41631      0.0021003021 
    610000   304.59188     -53.471829      30.631657      175.99661      0.0055451504 
    620000   290.24332     -65.863119      26.165162      149.77213      0.0011042263 
    630000   307.03289     -56.857518      28.151361      171.72412      0.0041870154 
    640000   287.74501     -60.572969      23.960238      151.22646      0.0029391912 
    650000   315.759       -52.39058       33.684998      187.42107      0.005200505  
    660000   296.29805     -50.92978       27.485774      169.97859      0.0032014394 
    670000   317.23279     -54.019954      37.936941      191.00573      0.00010601598
    680000   292.85538     -53.316568      23.20211       161.06077      0.0050298638 
    690000   317.97529     -51.058648      33.649398      190.1642       0.0051250448 
    700000   328.67515     -51.083861      40.32579       203.80021      0.0030935011 
    710000   296.3321      -42.103176      27.814769      179.15642      0.0076406651 
    720000   282.20208     -40.285643      37.766237      181.70138      8.5722973e-05
    730000   327.92912     -41.325751      36.463757      209.20928      0.0053917709 
    740000   314.03196     -50.716101      26.732646      181.01579      0.0042789246 
    750000   282.55179     -50.2534        32.827915      167.02359      0.0025357008 
    760000   308.62301     -48.283345      44.209872      197.39483      0.0052365242 
    770000   296.64234     -46.408135      33.551316      180.79053      0.0034774757 
    780000   311.63855     -42.713303      27.866566      188.5901       0.0040379112 
    790000   283.58634     -42.967472      26.526171      168.68313      0.0047953236 
    800000   332.08        -49.164728      26.646067      194.2623       0.0085144431 
    810000   299.37159     -53.442394      36.2204        178.207        0.0016096228 
    820000   285.78737     -48.458918      39.643789      177.74612      0.0030354606 
    830000   300.58136     -44.023529      32.412082      184.60728      0.0028842438 
    840000   301.71047     -44.041382      31.839267      184.75369      0.0048355279 
    850000   296.933       -47.029346      36.580695      183.38844      0.0016673062 
    860000   306.25217     -47.912363      28.671247      180.6795       0.0040952877 
    870000   288.38533     -44.201538      30.68509       174.74074      0.0042624094 
    880000   298.43355     -49.879271      24.683754      169.62113      0.0049706463 
    890000   327.12003     -45.531964      30.971386      198.98253      0.0046072185 
    900000   313.38887     -47.101407      34.923883      192.40192      0.0023391875 
    910000   306.03883     -43.453179      35.783554      192.11173      0.0043351285 
    920000   292.19899     -47.438147      20.547656      163.85625      0.0061657527 
    930000   302.02651     -42.330869      24.521108      179.35236      0.0037239315 
    940000   293.86731     -37.710812      27.611719      181.73673      0.0063868406 
    950000   296.53238     -39.396028      28.01953       182.19907      0.0045635554 
    960000   296.62451     -45.255688      30.098604      178.47863      0.001608932  
    970000   315.75158     -39.003747      34.836972      201.95503      0.0017571356 
    980000   272.91608     -39.178602      23.651511      162.63182      0.0042538542 
    990000   320.11639     -37.309509      25.375044      197.03668      0.0045956192 
   1000000   325.91863     -36.875608      41.926412      217.80964      0.0053194016 
Loop time of 423.142 on 1 procs for 1000000 steps with 220 atoms

Performance: 408.373 ns/day, 0.059 hours/ns, 2363.272 timesteps/s
98.4% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 297.75     | 297.75     | 297.75     |   0.0 | 70.37
Bond    | 1.2004     | 1.2004     | 1.2004     |   0.0 |  0.28
Kspace  | 88.393     | 88.393     | 88.393     |   0.0 | 20.89
Neigh   | 2.8514     | 2.8514     | 2.8514     |   0.0 |  0.67
Comm    | 7.5871     | 7.5871     | 7.5871     |   0.0 |  1.79
Output  | 0.045733   | 0.045733   | 0.045733   |   0.0 |  0.01
Modify  | 23.587     | 23.587     | 23.587     |   0.0 |  5.57
Other   |            | 1.728      |            |       |  0.41

Nlocal:            220 ave         220 max         220 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           1652 ave        1652 max        1652 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          24087 ave       24087 max       24087 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 24087
Ave neighs/atom = 109.48636
Ave special neighs/atom = 1.9272727
