LAMMPS data file via write_data, version 23 Jun 2022, timestep = 50000000

200 atoms
2 atom types
99 bonds
1 bond types

-500 500 xlo xhi
-500 500 ylo yhi
-500 500 zlo zhi

Masses

1 157.21
2 35.453

Pair Coeffs # lj/cut/coul/long

1 0.7 4
2 0.1 4.3

Bond Coeffs # harmonic

1 0.57 5

Atoms # full

156 1 2 1 -205.170008778749 -189.38433025997077 -340.2334987938817 0 0 0
128 1 2 1 -214.60908095944248 -183.71851809004636 -222.72989914928357 0 0 0
133 1 2 1 -85.14609359197611 -281.24244989146746 -174.1249979988946 0 0 0
110 1 2 1 171.88929133829294 -281.6185723540899 -215.97529135893973 0 0 0
109 1 2 1 312.6447524423017 -449.50549994479417 -238.6301482642926 0 0 0
142 1 2 1 462.5065640647245 -414.8272338523389 -365.79478442823813 -1 0 1
163 1 2 1 -478.90183500097964 1.6059564021749202 -259.51698530553347 0 0 0
123 1 2 1 140.1702316633602 -106.25574638457428 -234.22303308276068 0 0 0
165 1 2 1 145.4309483938657 80.29587411743707 -281.6245117953446 0 0 0
196 1 2 1 492.0112024186074 139.70202312517267 -272.1296487974665 0 1 0
104 1 2 1 479.5677049705534 -113.36259863494513 -298.4506309867826 0 0 0
167 1 2 1 -482.23347545157964 232.55514668439554 -393.895905828837 0 0 0
175 1 2 1 -271.71834471940525 424.111567294054 -409.80480100342083 0 0 0
171 1 2 1 -273.562736709467 282.02439253426735 -464.4793440827375 0 0 1
141 1 2 1 128.39678711902658 494.9076426096294 -192.53229667111904 0 0 0
145 1 2 1 91.81990124182296 353.82597312266034 -382.4691658975643 1 0 0
197 1 2 1 258.4310753884005 291.9190035696644 -406.9204757373814 0 0 0
113 1 2 1 -259.62433597820313 -243.14712203770085 -123.40062959222375 0 0 0
177 1 2 1 -400.36205266874214 -233.21608476174208 49.04518997697702 1 0 0
169 1 2 1 -161.03071004044386 -326.757393097207 -1.8274728777805045 0 1 0
185 1 2 1 22.230326209402033 -442.5976628847284 -29.669723910469866 0 0 0
117 1 2 1 27.361361014348777 -210.55638579572252 115.86925576072797 0 -1 0
159 1 2 1 -4.5678332561216495 -444.84543438268526 -58.643445473296865 -1 0 0
149 1 2 1 439.74376741011474 -231.74304834851205 125.92391876676385 0 0 0
150 1 2 1 -330.76291781955047 -73.96352857932565 -157.58594134411751 0 0 0
174 1 2 1 -256.6408515336829 47.638996670954334 -54.22286642481831 0 0 0
151 1 2 1 -22.206164190839115 -159.78791044699295 -71.8701834598198 0 0 0
1 1 1 -1 -29.53382681741677 -163.71893687025502 -81.11061621843983 0 0 0
2 1 1 -1 -27.185040726073016 -159.4135701492894 -76.09577870856018 0 0 0
111 1 2 1 -134.70844172540524 -78.94749434278735 -32.36501538021326 0 0 0
195 1 2 1 -19.347083488770572 -119.81059875235245 -59.071047691831005 0 0 0
124 1 2 1 -5.800146815405708 -149.70914804804494 -48.14359018556814 0 0 0
112 1 2 1 -12.915827452619869 -90.85410095915117 -53.845574056822024 0 0 0
137 1 2 1 -17.088186872298838 -30.52076418189492 3.7043408272771843 0 0 0
158 1 2 1 7.878621953465702 2.6408078282191045 -23.10642325298173 0 0 0
143 1 2 1 -14.064566517655892 -22.84703858164047 -13.850309446141841 0 0 0
139 1 2 1 74.99093751648988 4.204130472970718 34.95813376076137 0 0 0
182 1 2 1 -20.8886804420495 36.29074183457163 -2.631448455788464 0 0 0
148 1 2 1 49.61845212699843 -62.42209707989139 -65.21660916249702 0 0 0
184 1 2 1 -26.38424747222848 39.11785440422479 2.078784066069268 0 0 0
134 1 2 1 -10.89700277252623 -79.6868140721066 -56.45652992659188 0 0 0
183 1 2 1 32.29702806329353 139.44393556252095 57.9132120984819 0 0 0
108 1 2 1 -11.221345938045872 61.938681800975054 14.699289484823872 0 0 0
136 1 2 1 -17.61172734958027 -97.49593142880276 -40.54660609039672 0 0 0
3 1 1 -1 -28.396419257583347 -158.8566840133178 -81.07783626127382 0 0 0
4 1 1 -1 -26.679106678481883 -153.36968084137735 -79.07477360928308 0 0 0
5 1 1 -1 -21.893345672674997 -153.8096339758794 -75.68590200845772 0 0 0
6 1 1 -1 -23.545543813560787 -148.64872190997446 -73.05355013085952 0 0 0
7 1 1 -1 -27.22396963856304 -146.24305175723669 -68.80679727883526 0 0 0
8 1 1 -1 -21.423867179686294 -143.8149099011462 -66.58849638301214 0 0 0
9 1 1 -1 -23.593008762400107 -139.73046697484264 -66.88217493424847 0 0 0
10 1 1 -1 -27.053557150119367 -135.25558525194114 -67.11420566788391 0 0 0
103 1 2 1 -46.64025840193787 -129.6363702543866 -40.21522809789695 0 0 0
11 1 1 -1 -27.62931286843989 -130.56556292321736 -64.54887742627972 0 0 0
12 1 1 -1 -28.063296799943842 -127.62705018222783 -67.82835468358721 0 0 0
13 1 1 -1 -28.890914704861565 -122.76500937894407 -67.18236615627 0 0 0
14 1 1 -1 -30.377183086385376 -116.9654996185768 -65.97332075439674 0 0 0
15 1 1 -1 -26.767605256048608 -114.2945202087367 -61.93464042191539 0 0 0
16 1 1 -1 -23.368277079627635 -111.49486672230209 -63.7415135350738 0 0 0
17 1 1 -1 -23.356666140440648 -109.65258954247506 -58.4253382463087 0 0 0
18 1 1 -1 -20.204914708874167 -108.58734893665044 -53.189448978711646 0 0 0
19 1 1 -1 -18.237684297448645 -105.14762653151044 -48.96737570244982 0 0 0
20 1 1 -1 -13.485737568839241 -100.59988326348977 -48.782162556954546 0 0 0
21 1 1 -1 -15.512435289164928 -99.75102118481142 -44.77208327735597 0 0 0
22 1 1 -1 -11.986457970331236 -96.95332024019234 -47.74658987612391 0 0 0
23 1 1 -1 -14.913054603754455 -94.65806848957789 -47.81429764217887 0 0 0
24 1 1 -1 -14.950890043025053 -88.60774062659046 -47.95321634068296 0 0 0
25 1 1 -1 -16.29476990284286 -83.41334260173805 -45.03194104695126 0 0 0
26 1 1 -1 -16.36574902332308 -79.20709429713699 -49.03780443872478 0 0 0
27 1 1 -1 -16.14024284373393 -73.13147367621993 -48.848675469522064 0 0 0
28 1 1 -1 -17.006315893894723 -71.17241843217037 -43.74111203485984 0 0 0
29 1 1 -1 -19.173972913825533 -67.66883356977876 -44.05304980726492 0 0 0
30 1 1 -1 -17.942658300107208 -66.24377667670161 -38.828074447073035 0 0 0
31 1 1 -1 -17.026537971383913 -60.814419845857245 -39.087621298554296 0 0 0
32 1 1 -1 -15.58418784433397 -56.7631237792467 -37.572023522995764 0 0 0
33 1 1 -1 -13.241280186553398 -50.71693104297463 -36.49192173111738 0 0 0
34 1 1 -1 -14.21523851834118 -46.53794100656361 -33.90034279798012 0 0 0
35 1 1 -1 -11.537276597329614 -44.17448579967485 -28.16342500065191 0 0 0
36 1 1 -1 -14.231915058407644 -41.762632550683286 -23.618162770126244 0 0 0
37 1 1 -1 -18.163667343246903 -39.80390606403313 -20.109106234891257 0 0 0
38 1 1 -1 -21.307796352122025 -36.202289718496694 -18.32073961819637 0 0 0
39 1 1 -1 -16.775264519337274 -35.53182990573535 -17.780927592457637 0 0 0
